tweet_id,tweet,sentiment,hashtags,subjectivity,polarity,negative,positive,neutral,compound,pos
611,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.825,0.575,0.074,0.4,0.526,0.7351,"[0.         0.41766951 0.         0.         0.         0.48045396
 0.         0.         0.42593968 0.53116826 0.         0.21090534
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.24122852 0.         0.
 0.         0.16875894 0.         0.         0.         0.        ]"
3446,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.28484848484848485,-0.08787878787878789,0.0,0.178,0.822,0.3818,"[0.         0.         0.         0.         0.33164667 0.56475931
 0.         0.         0.         0.62437245 0.         0.24791294
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.28355693 0.         0.
 0.         0.1983711  0.         0.         0.         0.        ]"
2014,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,0.2,0.0,0.352,0.648,0.765,"[0.         0.         0.         0.         0.         0.46169874
 0.         0.         0.         0.73502399 0.         0.
 0.         0.         0.         0.         0.         0.4419851
 0.         0.         0.         0.18544945 0.         0.
 0.         0.12973695 0.         0.         0.         0.        ]"
7594,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.34040404040404043,0.0773989898989899,0.0,0.145,0.855,0.296,"[0.         0.         0.         0.         0.         0.39376054
 0.         0.         0.         0.78358305 0.48057283 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5638,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.12464843
 0.         0.         0.         0.99220097 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
316,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.6022727272727273,0.4681818181818182,0.0,0.227,0.773,0.6249,"[0.         0.         0.         0.         0.24182132 0.4117962
 0.         0.         0.         0.819474   0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.31687332 0.
 0.         0.         0.         0.         0.         0.        ]"
3421,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.194,0.0,0.806,-0.34,"[0.         0.         0.         0.         0.33892919 0.28858034
 0.         0.         0.         0.51046628 0.         0.25335678
 0.         0.         0.28693799 0.         0.         0.
 0.         0.         0.         0.28978347 0.         0.55747201
 0.         0.         0.         0.         0.         0.        ]"
6928,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5,0.0,0.0,0.231,0.769,0.4019,"[0.         0.         0.         0.         0.         0.13767489
 0.         0.         0.         0.85236007 0.         0.
 0.         0.         0.27378272 0.         0.         0.
 0.         0.         0.         0.         0.42375814 0.
 0.         0.         0.         0.         0.         0.        ]"
2920,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.17377439
 0.         0.         0.         0.92216227 0.         0.
 0.         0.         0.34557084 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1261,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.10384525
 0.         0.         0.         0.91845301 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.20855638 0.31963177 0.
 0.         0.         0.         0.         0.         0.        ]"
6075,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.6000000000000001,0.7,0.0,0.494,0.506,0.7783,"[0.         0.         0.         0.         0.         0.12886669
 0.         0.         0.         0.68385219 0.         0.
 0.         0.56474794 0.25626658 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.36211429 0.         0.         0.         0.        ]"
8220,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.6333333333333333,0.26666666666666666,0.0,0.262,0.738,0.5994,"[0.         0.         0.         0.         0.         0.349566
 0.54052703 0.         0.         0.61834308 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.23401559 0.         0.
 0.         0.         0.38538641 0.         0.         0.        ]"
2219,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.75,0.8,0.0,0.356,0.644,0.802,"[0.         0.         0.         0.         0.         0.46324609
 0.         0.         0.         0.71700161 0.         0.40670317
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.32542938 0.         0.         0.         0.        ]"
5245,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.19759154
 0.         0.         0.         0.87379321 0.         0.34694779
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.27761526 0.         0.         0.         0.        ]"
2266,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.35353535353535354,0.03869949494949495,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.58473271
 0.         0.         0.         0.77574497 0.         0.
 0.         0.         0.19380164 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13692449 0.         0.         0.         0.        ]"
8611,[0. 0. 0. ... 0. 0. 0.],3,[0. 0. 0. ... 0. 0. 0.],0.5,0.4166666666666667,0.0,0.31,0.69,0.2023,"[0.         0.         0.         0.         0.         0.27200582
 0.         0.         0.         0.96229561 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8597,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.199,0.213,0.588,0.0516,"[0.         0.         0.         0.         0.         0.29620973
 0.         0.         0.         0.78594273 0.         0.
 0.         0.         0.29452396 0.         0.         0.
 0.         0.         0.         0.         0.45586122 0.
 0.         0.         0.         0.         0.         0.        ]"
1794,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.8,0.4,0.0,0.231,0.769,0.5106,"[0.         0.         0.         0.         0.         0.10959437
 0.         0.         0.         0.96930075 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.22010256 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
7188,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.211,0.789,0.4939,"[0.         0.         0.         0.         0.         0.1166804
 0.         0.         0.         0.92877547 0.         0.20487723
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.23433371 0.         0.
 0.         0.16393546 0.         0.         0.         0.        ]"
2224,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.07142857142857142,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.70985806
 0.         0.         0.         0.62782968 0.         0.24928566
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1994695  0.         0.         0.         0.        ]"
4201,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.3939393939393939,0.19318181818181818,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.24551513
 0.         0.         0.         0.7600053  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.49307743 0.         0.
 0.         0.3449477  0.         0.         0.         0.        ]"
2330,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.27200582
 0.         0.         0.         0.96229561 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
7970,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.2,-0.2,0.231,0.0,0.769,-0.4019,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.52098834 0.         0.
 0.         0.         0.70284611 0.         0.         0.
 0.         0.         0.         0.         0.         0.45517039
 0.         0.16552465 0.         0.         0.         0.        ]"
422,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.2606060606060606,0.08484848484848484,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.3839928
 0.         0.         0.         0.90565364 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.17983608 0.         0.         0.         0.        ]"
5061,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.265,0.735,0.6597,"[0.         0.         0.         0.         0.         0.19689845
 0.         0.         0.         0.69658257 0.         0.1728654
 0.         0.43144583 0.19577787 0.         0.         0.
 0.         0.         0.         0.19771934 0.         0.
 0.         0.27664147 0.32561227 0.         0.         0.        ]"
7105,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5,0.0,0.0,0.231,0.769,0.5574,"[0.         0.         0.         0.         0.         0.32122029
 0.         0.         0.         0.9470045  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
4688,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.6000000000000001,0.30000000000000004,0.411,0.328,0.26,-0.3818,"[0.         0.         0.         0.         0.         0.33243832
 0.         0.         0.         0.88206921 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.33382431 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6313,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],1.0,-0.8,0.102,0.133,0.765,0.1531,"[0.         0.         0.         0.42886901 0.         0.1881959
 0.         0.         0.         0.74901929 0.         0.16522508
 0.         0.         0.18712486 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.39662165 0.         0.         0.         0.        ]"
7425,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.40476015 0.
 0.         0.         0.         0.91442289 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8996,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.39523514
 0.         0.         0.         0.69912667 0.         0.3469935
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.39688293 0.         0.
 0.         0.27765183 0.         0.         0.         0.        ]"
5168,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],1.0,0.5,0.245,0.211,0.544,-0.128,"[0.         0.         0.         0.         0.         0.28873805
 0.         0.         0.         0.76611789 0.         0.
 0.         0.         0.57418962 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
9054,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.36014853
 0.         0.         0.         0.42470826 0.         0.42158599
 0.         0.         0.23873258 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.67467617 0.         0.         0.         0.        ]"
2801,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.58879695 0.         0.         0.13645047
 0.         0.         0.         0.72409679 0.         0.
 0.         0.         0.27134783 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.19171233 0.         0.         0.         0.        ]"
367,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.3,1.0,0.0,0.343,0.657,0.8074,"[0.         0.3382334  0.         0.         0.         0.19453847
 0.         0.39244916 0.         0.77426271 0.         0.
 0.         0.         0.19343133 0.         0.         0.
 0.         0.         0.         0.19534953 0.         0.
 0.         0.13666286 0.         0.         0.         0.        ]"
3932,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.46961736 0.         0.         0.31723083 0.27010533
 0.         0.         0.         0.71667909 0.         0.2371368
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.18974841 0.         0.         0.         0.        ]"
3357,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,-0.4,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.18518302
 0.         0.         0.         0.98270405 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5636,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45,0.15000000000000002,0.0,0.152,0.848,0.3612,"[0.         0.         0.         0.         0.         0.29190229
 0.         0.         0.         0.94662781 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13670715 0.         0.         0.         0.        ]"
